       3.191e+03, 3.039e+03, 2.926e+03, 3.006e+03, 2.849e+03, 2.741e+03,
       2.788e+03, 2.768e+03, 2.629e+03, 2.624e+03, 2.624e+03, 2.517e+03,
       2.411e+03, 2.414e+03, 2.401e+03, 2.523e+03, 2.435e+03, 2.476e+03,
       2.611e+03, 2.730e+03, 2.881e+03, 3.072e+03, 2.988e+03, 2.863e+03,
       2.858e+03, 2.871e+03, 2.789e+03, 2.890e+03, 2.743e+03, 2.855e+03,
       2.762e+03, 2.844e+03, 2.768e+03, 2.725e+03, 2.821e+03, 3.005e+03,
       3.079e+03, 3.406e+03, 3.357e+03, 3.320e+03, 3.031e+03, 2.766e+03,
       2.646e+03, 2.703e+03, 2.475e+03, 1.825e+03, 1.339e+03, 9.750e+02,
       6.480e+02, 5.580e+02, 4.300e+02, 2.610e+02, 1.160e+02, 6.300e+01,
       3.400e+01, 3.000e+01, 1.400e+01, 6.000e+00, 2.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00]), array([0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.000e+00, 0.000e+00,
       3.000e+00, 1.000e+00, 3.000e+00, 3.000e+00, 3.000e+00, 2.000e+00,
       4.000e+00, 2.000e+00, 2.000e+00, 1.000e+00, 2.000e+00, 4.000e+00,
       2.000e+00, 0.000e+00, 3.000e+00, 1.000e+00, 2.000e+00, 1.000e+00,
       3.000e+00, 2.000e+00, 7.000e+00, 3.000e+00, 7.000e+00, 3.000e+00,
       2.000e+00, 7.000e+00, 6.000e+00, 9.000e+00, 6.000e+00, 1.200e+01,
       1.000e+01, 1.900e+01, 9.000e+00, 1.500e+01, 1.800e+01, 1.900e+01,
       1.500e+01, 1.700e+01, 1.500e+01, 1.800e+01, 2.000e+01, 2.400e+01,
       1.500e+01, 2.300e+01, 2.200e+01, 3.000e+01, 4.500e+01, 3.100e+01,
       4.600e+01, 5.600e+01, 5.900e+01, 8.100e+01, 8.200e+01, 8.700e+01,
       8.000e+01, 1.010e+02, 1.210e+02, 1.380e+02, 1.290e+02, 1.510e+02,
       1.710e+02, 1.710e+02, 1.750e+02, 1.900e+02, 1.940e+02, 2.010e+02,
       2.050e+02, 2.200e+02, 2.480e+02, 2.400e+02, 2.670e+02, 3.140e+02,
       3.450e+02, 3.370e+02, 3.290e+02, 3.730e+02, 4.000e+02, 3.870e+02,
       4.530e+02, 4.400e+02, 4.780e+02, 5.150e+02, 5.660e+02, 6.170e+02,
       6.260e+02, 7.790e+02, 7.940e+02, 8.120e+02, 8.960e+02, 9.530e+02,
       9.190e+02, 1.033e+03, 1.040e+03, 1.179e+03, 1.251e+03, 1.276e+03,
       1.450e+03, 1.485e+03, 1.497e+03, 1.481e+03, 1.605e+03, 1.655e+03,
       1.859e+03, 1.981e+03, 2.053e+03, 1.912e+03, 1.936e+03, 1.862e+03,
       1.938e+03, 1.997e+03, 1.966e+03, 2.039e+03, 2.050e+03, 2.156e+03,
       2.361e+03, 2.519e+03, 2.602e+03, 2.604e+03, 2.487e+03, 2.639e+03,
       2.874e+03, 3.148e+03, 3.264e+03, 3.412e+03, 3.114e+03, 3.306e+03,
       3.284e+03, 3.653e+03, 4.063e+03, 4.197e+03, 4.111e+03, 3.971e+03,
       4.213e+03, 4.229e+03, 4.513e+03, 4.599e+03, 4.833e+03, 4.905e+03,
       5.224e+03, 5.580e+03, 5.830e+03, 6.331e+03, 6.169e+03, 5.837e+03,
       5.735e+03, 5.753e+03, 5.803e+03, 6.032e+03, 5.683e+03, 5.231e+03,
       4.809e+03, 4.813e+03, 5.000e+03, 5.501e+03, 5.361e+03, 4.873e+03,
       3.879e+03, 3.511e+03, 2.973e+03, 2.880e+03, 2.844e+03, 2.801e+03,
       2.551e+03, 2.355e+03, 1.901e+03, 1.420e+03, 1.078e+03, 7.920e+02,
       6.390e+02, 5.340e+02, 4.100e+02, 3.010e+02, 2.310e+02, 1.790e+02,
       1.310e+02, 9.100e+01, 6.400e+01, 3.300e+01, 1.500e+01, 2.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00]), array([0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 1.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 1.000e+00, 1.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.000e+00, 0.000e+00,
       0.000e+00, 1.000e+00, 1.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.000e+00,
       1.000e+00, 2.000e+00, 2.000e+00, 1.000e+00, 4.000e+00, 3.000e+00,
       0.000e+00, 4.000e+00, 5.000e+00, 7.000e+00, 7.000e+00, 8.000e+00,
       2.000e+01, 1.200e+01, 1.000e+01, 2.900e+01, 3.100e+01, 2.800e+01,
       4.100e+01, 1.030e+02, 1.210e+02, 1.280e+02, 1.670e+02, 2.590e+02,
       2.660e+02, 2.660e+02, 3.150e+02, 3.080e+02, 2.690e+02, 3.230e+02,
       3.100e+02, 3.130e+02, 3.010e+02, 3.300e+02, 3.740e+02, 4.020e+02,
       4.830e+02, 5.650e+02, 6.860e+02, 7.700e+02, 9.960e+02, 1.037e+03,
       9.630e+02, 9.960e+02, 1.000e+03, 9.850e+02, 9.670e+02, 1.046e+03,
       9.670e+02, 1.020e+03, 8.800e+02, 1.058e+03, 1.054e+03, 1.192e+03,
       1.182e+03, 1.217e+03, 1.247e+03, 1.269e+03, 1.282e+03, 1.390e+03,
       1.395e+03, 1.536e+03, 1.589e+03, 1.701e+03, 1.736e+03, 1.860e+03,
       1.993e+03, 2.130e+03, 2.195e+03, 2.305e+03, 2.426e+03, 2.702e+03,
       3.089e+03, 3.298e+03, 3.589e+03, 3.704e+03, 3.873e+03, 4.117e+03,
       4.318e+03, 4.317e+03, 4.537e+03, 4.668e+03, 4.852e+03, 4.844e+03,
       4.956e+03, 5.022e+03, 5.075e+03, 5.395e+03, 5.591e+03, 5.660e+03,
       5.690e+03, 5.997e+03, 6.123e+03, 6.435e+03, 6.684e+03, 6.532e+03,
       6.072e+03, 6.104e+03, 6.358e+03, 5.717e+03, 5.241e+03, 4.796e+03,
       4.695e+03, 4.579e+03, 4.592e+03, 4.542e+03, 4.139e+03, 3.629e+03,
       2.954e+03, 2.744e+03, 2.646e+03, 2.433e+03, 2.033e+03, 1.668e+03,
       1.417e+03, 1.210e+03, 1.139e+03, 1.148e+03, 1.087e+03, 1.143e+03,
       1.039e+03, 1.134e+03, 1.345e+03, 1.449e+03, 1.573e+03, 1.640e+03,
       1.499e+03, 1.247e+03, 1.079e+03, 9.740e+02, 9.130e+02, 7.730e+02,
       7.390e+02, 6.320e+02, 4.550e+02, 2.900e+02, 1.340e+02, 3.000e+01,
       5.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00]), array([0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 2.000e+00, 1.000e+00, 1.000e+00, 0.000e+00, 1.000e+00,
       1.000e+00, 1.000e+00, 1.000e+00, 0.000e+00, 1.000e+00, 1.000e+00,
       2.000e+00, 1.000e+00, 0.000e+00, 1.000e+00, 1.000e+00, 1.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 1.000e+00, 2.000e+00, 1.000e+00,
       1.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       2.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 2.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 2.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 1.000e+00, 1.000e+00, 1.000e+00, 0.000e+00,
       0.000e+00, 1.000e+00, 0.000e+00, 0.000e+00, 1.000e+00, 2.000e+00,
       1.000e+00, 1.000e+00, 0.000e+00, 0.000e+00, 1.000e+00, 0.000e+00,
       1.000e+00, 0.000e+00, 4.000e+00, 3.000e+00, 7.000e+00, 2.000e+00,
       9.000e+00, 5.000e+00, 9.000e+00, 6.000e+00, 1.100e+01, 7.000e+00,
       1.100e+01, 8.000e+00, 1.900e+01, 1.000e+01, 1.600e+01, 2.100e+01,
       2.900e+01, 3.100e+01, 1.800e+01, 4.000e+01, 5.000e+01, 5.900e+01,
       6.300e+01, 6.900e+01, 7.100e+01, 8.300e+01, 9.900e+01, 9.500e+01,
       1.220e+02, 1.520e+02, 1.150e+02, 1.520e+02, 1.780e+02, 1.410e+02,
       1.720e+02, 1.900e+02, 2.100e+02, 2.250e+02, 2.390e+02, 2.680e+02,
       3.010e+02, 3.130e+02, 3.430e+02, 4.030e+02, 4.380e+02, 4.440e+02,
       4.760e+02, 5.330e+02, 5.800e+02, 6.940e+02, 7.480e+02, 7.830e+02,
       8.570e+02, 9.810e+02, 1.016e+03, 1.094e+03, 1.241e+03, 1.245e+03,
       1.327e+03, 1.313e+03, 1.384e+03, 1.414e+03, 1.458e+03, 1.662e+03,
       1.694e+03, 1.731e+03, 1.840e+03, 1.921e+03, 2.011e+03, 2.045e+03,
       2.117e+03, 2.258e+03, 2.338e+03, 2.194e+03, 2.301e+03, 2.098e+03,
       2.096e+03, 2.245e+03, 2.301e+03, 2.460e+03, 2.471e+03, 2.557e+03,
       2.590e+03, 2.589e+03, 2.695e+03, 2.843e+03, 2.771e+03, 2.745e+03,
       2.895e+03, 3.001e+03, 3.079e+03, 3.325e+03, 3.521e+03, 3.555e+03,
       3.734e+03, 3.873e+03, 3.909e+03, 4.004e+03, 3.957e+03, 3.953e+03,
       4.043e+03, 4.096e+03, 4.078e+03, 4.082e+03, 3.885e+03, 3.837e+03,
       3.796e+03, 3.888e+03, 3.909e+03, 3.870e+03, 3.965e+03, 3.950e+03,
       3.815e+03, 3.796e+03, 3.797e+03, 3.792e+03, 3.710e+03, 3.576e+03,
       3.400e+03, 3.256e+03, 3.276e+03, 3.302e+03, 3.279e+03, 3.209e+03,
       3.139e+03, 2.912e+03, 2.759e+03, 2.739e+03, 2.713e+03, 2.738e+03,
       2.949e+03, 3.134e+03, 3.171e+03, 2.976e+03, 2.749e+03, 2.413e+03,
       2.025e+03, 1.972e+03, 2.220e+03, 2.245e+03, 2.071e+03, 1.937e+03,
       1.656e+03, 1.748e+03, 1.655e+03, 1.368e+03, 1.117e+03, 1.022e+03,
       1.078e+03, 8.890e+02, 5.070e+02, 2.670e+02, 1.770e+02, 1.000e+02,
       6.900e+01, 3.800e+01, 1.300e+01, 4.000e+00, 1.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00]), array([0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 1.000e+00,
       1.000e+00, 1.000e+00, 0.000e+00, 0.000e+00, 1.000e+00, 1.000e+00,
       2.000e+00, 2.000e+00, 1.000e+00, 1.000e+00, 4.000e+00, 3.000e+00,
       3.000e+00, 4.000e+00, 3.000e+00, 4.000e+00, 3.000e+00, 4.000e+00,
       8.000e+00, 5.000e+00, 2.300e+01, 2.700e+01, 3.500e+01, 5.000e+01,
       5.000e+01, 7.200e+01, 9.600e+01, 8.600e+01, 1.090e+02, 1.150e+02,
       1.310e+02, 1.450e+02, 1.440e+02, 1.450e+02, 1.450e+02, 1.750e+02,
       1.780e+02, 2.140e+02, 2.240e+02, 2.660e+02, 2.670e+02, 2.750e+02,
       3.130e+02, 3.660e+02, 4.110e+02, 4.400e+02, 4.910e+02, 5.050e+02,
       5.230e+02, 5.300e+02, 5.680e+02, 5.330e+02, 5.410e+02, 5.330e+02,
       5.310e+02, 5.920e+02, 5.910e+02, 5.380e+02, 5.920e+02, 5.960e+02,
       6.290e+02, 6.220e+02, 5.850e+02, 5.990e+02, 6.950e+02, 6.360e+02,
       6.220e+02, 6.310e+02, 6.350e+02, 6.930e+02, 7.230e+02, 7.410e+02,
       7.500e+02, 7.100e+02, 7.100e+02, 7.720e+02, 8.010e+02, 8.920e+02,
       9.140e+02, 9.550e+02, 9.890e+02, 1.058e+03, 1.055e+03, 1.176e+03,
       1.345e+03, 1.264e+03, 1.349e+03, 1.482e+03, 1.477e+03, 1.581e+03,
       1.666e+03, 1.835e+03, 1.953e+03, 2.023e+03, 2.187e+03, 2.450e+03,
       2.582e+03, 2.777e+03, 3.148e+03, 3.444e+03, 3.666e+03, 3.802e+03,
       4.080e+03, 4.272e+03, 4.547e+03, 4.718e+03, 4.737e+03, 4.926e+03,
       5.063e+03, 5.328e+03, 5.490e+03, 5.581e+03, 5.509e+03, 5.771e+03,
       6.049e+03, 6.227e+03, 6.170e+03, 6.163e+03, 6.003e+03, 5.938e+03,
       5.850e+03, 5.721e+03, 5.831e+03, 5.952e+03, 6.079e+03, 5.697e+03,
       5.551e+03, 5.534e+03, 5.286e+03, 4.997e+03, 4.892e+03, 4.652e+03,
       4.115e+03, 3.761e+03, 3.516e+03, 3.125e+03, 2.751e+03, 2.375e+03,
       2.159e+03, 1.951e+03, 1.690e+03, 1.562e+03, 1.355e+03, 1.190e+03,
       1.100e+03, 9.650e+02, 8.350e+02, 7.750e+02, 6.410e+02, 4.880e+02,
       4.620e+02, 5.370e+02, 4.210e+02, 2.710e+02, 1.940e+02, 8.200e+01,
       8.900e+01, 7.500e+01, 3.900e+01, 5.000e+00, 1.000e+00, 1.000e+00,
       4.000e+00, 1.000e+00, 1.000e+00, 0.000e+00, 0.000e+00, 1.000e+00,
       1.000e+00, 1.000e+00, 1.000e+00, 0.000e+00, 1.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 1.000e+00, 0.000e+00, 1.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00]), array([0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 1.000e+00, 3.000e+00, 0.000e+00, 1.000e+00,
       3.000e+00, 1.000e+00, 2.000e+00, 2.000e+00, 0.000e+00, 0.000e+00,
       1.000e+00, 0.000e+00, 0.000e+00, 1.000e+00, 1.000e+00, 3.000e+00,
       0.000e+00, 1.000e+00, 0.000e+00, 1.000e+00, 0.000e+00, 1.000e+00,
       1.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 2.000e+00,
       1.000e+00, 1.000e+00, 0.000e+00, 1.000e+00, 1.000e+00, 1.000e+00,
       0.000e+00, 1.000e+00, 1.000e+00, 0.000e+00, 0.000e+00, 2.000e+00,
       0.000e+00, 2.000e+00, 1.000e+00, 0.000e+00, 0.000e+00, 1.000e+00,
       0.000e+00, 0.000e+00, 1.000e+00, 0.000e+00, 1.000e+00, 1.000e+00,
       0.000e+00, 1.000e+00, 1.000e+00, 1.000e+00, 3.000e+00, 1.000e+00,
       6.000e+00, 4.000e+00, 5.000e+00, 1.300e+01, 2.500e+01, 2.700e+01,
       3.500e+01, 6.000e+01, 6.000e+01, 8.000e+01, 1.130e+02, 1.340e+02,
       1.680e+02, 1.990e+02, 2.200e+02, 2.490e+02, 3.170e+02, 3.340e+02,
       4.280e+02, 5.070e+02, 5.340e+02, 5.650e+02, 5.910e+02, 6.340e+02,
       6.740e+02, 7.110e+02, 8.100e+02, 8.300e+02, 8.800e+02, 9.710e+02,
       1.067e+03, 1.210e+03, 1.272e+03, 1.360e+03, 1.409e+03, 1.534e+03,
       1.565e+03, 1.671e+03, 1.727e+03, 1.866e+03, 2.039e+03, 2.053e+03,
       2.217e+03, 2.309e+03, 2.594e+03, 2.713e+03, 2.872e+03, 2.990e+03,
       3.168e+03, 3.401e+03, 3.338e+03, 3.475e+03, 3.574e+03, 3.670e+03,
       3.984e+03, 3.968e+03, 3.949e+03, 4.013e+03, 4.052e+03, 4.389e+03,
       4.282e+03, 4.396e+03, 4.453e+03, 4.406e+03, 4.585e+03, 4.884e+03,
       4.877e+03, 4.741e+03, 4.879e+03, 4.866e+03, 4.867e+03, 4.933e+03,
       4.693e+03, 4.807e+03, 4.704e+03, 4.668e+03, 4.636e+03, 4.540e+03,
       4.593e+03, 4.529e+03, 4.591e+03, 4.581e+03, 4.584e+03, 4.755e+03,
       4.681e+03, 4.538e+03, 4.345e+03, 4.102e+03, 4.087e+03, 3.948e+03,
       3.750e+03, 3.675e+03, 3.374e+03, 3.302e+03, 3.172e+03, 2.932e+03,
       2.792e+03, 2.399e+03, 2.370e+03, 2.306e+03, 2.043e+03, 1.678e+03,
       1.518e+03, 1.358e+03, 1.293e+03, 1.049e+03, 8.810e+02, 7.350e+02,
       5.770e+02, 4.430e+02, 3.030e+02, 2.270e+02, 1.930e+02, 1.630e+02,
       1.010e+02, 5.400e+01, 3.100e+01, 2.100e+01, 2.100e+01, 5.000e+00,
       2.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00]), array([0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 1.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 3.000e+00, 2.000e+00, 0.000e+00, 4.000e+00, 2.000e+00,
       5.000e+00, 4.000e+00, 1.300e+01, 1.100e+01, 1.100e+01, 1.200e+01,
       1.100e+01, 2.000e+01, 1.700e+01, 1.600e+01, 2.400e+01, 3.400e+01,
       4.800e+01, 4.100e+01, 5.900e+01, 6.000e+01, 6.700e+01, 8.200e+01,
       8.600e+01, 9.000e+01, 1.010e+02, 1.150e+02, 1.140e+02, 1.400e+02,
       1.480e+02, 1.760e+02, 1.910e+02, 2.420e+02, 2.200e+02, 2.520e+02,
       3.130e+02, 3.280e+02, 4.020e+02, 4.150e+02, 4.770e+02, 5.410e+02,
       5.910e+02, 6.700e+02, 7.580e+02, 7.920e+02, 8.780e+02, 9.310e+02,
       1.001e+03, 1.124e+03, 1.236e+03, 1.237e+03, 1.412e+03, 1.579e+03,
       1.832e+03, 1.988e+03, 2.309e+03, 2.575e+03, 2.964e+03, 3.281e+03,
       3.413e+03, 3.753e+03, 4.075e+03, 4.095e+03, 4.460e+03, 4.875e+03,
       5.248e+03, 5.713e+03, 6.001e+03, 6.235e+03, 6.571e+03, 6.733e+03,
       7.085e+03, 7.488e+03, 7.559e+03, 7.949e+03, 8.023e+03, 8.246e+03,
       8.721e+03, 9.110e+03, 9.179e+03, 8.878e+03, 8.231e+03, 7.866e+03,
       7.651e+03, 7.713e+03, 7.614e+03, 7.325e+03, 6.878e+03, 6.588e+03,
       6.072e+03, 5.054e+03, 3.771e+03, 3.014e+03, 2.382e+03, 2.150e+03,
       1.833e+03, 1.480e+03, 1.261e+03, 1.140e+03, 1.037e+03, 8.690e+02,
